option_id,field_id,display_order,option_value,status,value_code,phrase_category_id,pattern_id,old_option_id
1368,361,2,No,A,0,,,446
1369,361,1,Trial,I,1,,,447
1370,362,1,Yes,A,0,,,448
1371,362,2,No,A,0,,,449
1372,364,1,Yes,A,0,,,452
1373,364,2,No,A,0,,,453
1374,365,1,Daily,A,0,,,454
1375,365,2,Alt day,A,0,,,455
1376,365,3,Weekly,A,0,,,456
1377,365,4,None,A,0,,,457
1378,366,1,Yes,A,0,,,450
1379,366,2,No,A,0,,,451
1380,376,3,Excessive Food,A,0,,,442
1381,369,1,1,A,0,,,462
1382,369,2,2,A,0,,,463
1383,369,3,3,A,0,,,464
1384,369,4,4,A,0,,,465
1385,369,5,5,A,0,,,466
1386,369,6,6,A,0,,,467
1387,369,7,7,A,0,,,468
1388,369,8,8,A,0,,,469
1389,369,9,9,A,0,,,470
1390,369,10,10,A,0,,,471
1750,446,1,Ahara,A,"",,,
1751,446,2,Vihara,A,"",,,
1752,446,3, Vyasana,A,"",,,
1753,446,4,Manasika,A,"",,,
1754,446,5,Abhighata,A,"",,,
1755,447,1,Sandhi Pareeksha,A,"",,,
1761,448,1,VAS,A,"",,,
1762,448,2,Tenderness,A,"",,,
1763,448,3,Crepitation's,A,"",,,
1400,379,4,Orientation,A,0,,,475
1401,379,1,Appearance,A,0,,,472
1402,379,2,Body Built,A,0,,,473
1403,379,3,Body Strength,A,0,,,474
1404,379,5,Conciousness,A,0,,,485
1405,380,1,Hand-stretch breathing ,A,0,,,486
1406,380,2,Hands in & out breathing,A,0,,,487
1407,380,3,Ankle stretch breathing ,A,0,,,488
1408,381,1,Rabbit breathing,A,0,,,489
1409,381,2,Dog breathing,A,0,,,490
1410,381,3,Tiger breathing ,A,0,,,491
1411,381,4,Shashankasana breathing,A,0,,,492
1412,382,1,Bhujangasana breathing,A,0,,,493
1413,382,2,Shalabhasana breathing,A,0,,,494
1414,382,3,Dhanurasana breathing,A,0,,,495
1415,382,4,Navasana breathing,A,0,,,496
1416,383,1,Side leg raising,A,0,,,497
1417,383,2,Straight leg raising,A,0,,,498
1418,383,3,Naukasana breathing,A,0,,,499
1419,383,4,Jathara-parivartanasana breathing,A,0,,,500
1420,386,1,Neck movement â Forward/backward bending,A,0,,,501
1421,386,2,Neck movement â side bending,A,0,,,502
1422,386,3,Neck movement â Twisting,A,0,,,503
1423,386,4,Neck movement â Rotation,A,0,,,504
1424,386,5,Shoulder rotation,A,0,,,505
1425,386,6,Shoulder blade touching,A,0,,,506
1426,386,7,Elbow movements/Rotation,A,0,,,507
1427,386,8,Wrist movements/rotation,A,0,,,508
1428,386,9,Finger joint loosening,A,0,,,509
1429,386,10,Waist rotation,A,0,,,510
1430,386,11,Forward/backward bending,A,0,,,511
1431,386,12,Side bending,A,0,,,512
1432,386,13,Trikonasana stretch,A,0,,,513
1433,386,14,Twisting,A,0,,,514
1434,386,15,Alternate toe touching,A,0,,,515
1435,386,16,Alternate heel touching,A,0,,,516
1436,386,17,Back swing-forward,A,0,,,517
1437,386,18,Back swing-sideways,A,0,,,518
1438,386,19,Padasanchalana,A,0,,,519
1439,386,20,Drill walking,A,0,,,520
1440,386,21,Utkatasana stretch,A,0,,,521
1441,386,22,Simple walking ,A,0,,,522
1442,386,23,Hip stretch,A,0,,,523
1443,386,24,Thigh stretch ,A,0,,,524
1444,386,25,Knee rotation ,A,0,,,525
1445,386,26,Knee bending ,A,0,,,526
1446,386,27,Ankle movement/rotation  ,A,0,,,527
1447,386,28,Toe bending ,A,0,,,528
1448,386,29,Tadasana stretch ,A,0,,,529
1449,386,30,Sit-ups,A,0,,,530
1450,386,31,"Jogging âforward, backward, sideways, jumping",A,0,,,531
1451,386,32,Vayu nishkasana,A,0,,,532
1452,386,33,Kauva chalasana,A,0,,,533
1764,448,4,Measurement of the knee,A,"",,,
1453,386,34,Udarakarshanasana,A,0,,,534
1454,386,35,Bandha hastotthanasana,A,0,,,535
1455,386,37,Akarna dhanurasana,A,0,,,536
1456,386,38,Tiryak kati chakrasana,A,0,,,537
1457,386,39,Utthanasana,A,0,,,538
1458,386,40,Utthita-lolasana,A,0,,,539
1459,386,41,Dolasana,A,0,,,540
1460,386,42,Kashtha takshanasana,A,0,,,541
1461,387,1,Knee cap tightening,A,"",,,542
1462,387,2,Knee cap rotation  ,A,0,,,543
1463,387,3,Patella movement ,A,0,,,544
1464,387,4,Knee stretch ,A,0,,,545
1465,387,5,Knee rotation ,A,0,,,546
1466,387,6,Janushirsasana breathing,A,0,,,547
1467,387,7,Bhunaman,A,0,,,548
1468,387,8,Chakki chalan,A,0,,,549
1469,387,9,Chapati making ,A,0,,,550
1470,387,10,Rowing the boat,A,0,,,551
1471,387,11,Paschimottanaresana stretch,A,0,,,552
1472,387,12,Tiger stretch,A,0,,,553
1473,387,13,Padmasana swing,A,0,,,554
1474,387,14,Side bending in padmasana  ,A,0,,,555
1475,387,15,Nauka-sanchalasana,A,0,,,556
1476,387,16,Back stretch (Ashwasanchalanasan),A,0,,,557
1477,387,17,Ardha chandrasana,A,0,,,558
1478,387,18,Baby walk,A,0,,,559
1479,387,19,Crow walk,A,0,,,560
1480,387,20,Frog jump,A,0,,,561
1481,387,21,Shashanka-bhujangasa,A,0,,,562
1482,387,22,Vyaghrasana,A,0,,,563
1483,387,23,Balancing practices,A,0,,,564
1484,387,25,Gatyatmaka meru vakrasana,A,0,,,565
1485,387,26,Rajju karshanasana,A,0,,,566
1486,387,27,Half butterfly,A,0,,,567
1487,387,28,Full butterfly,A,0,,,568
1488,387,29,Baby swing,A,0,,,569
1489,387,30,Baddhakonasana bending,A,0,,,570
1490,384,1,Dhanurasana swing,A,0,,,571
1491,384,2,Dhanurasana stretch â up & down/ sideways  ,A,0,,,572
1492,384,3,Push-ups,A,0,,,573
1493,384,4,Alternate bhujangasana-parvatasana,A,0,,,574
1494,384,5,Serpant stretch â with single/both legs,A,0,,,575
1495,384,6,Tiryak bhujangasana,A,0,,,576
1496,384,7,Utthana pristhasana,A,0,,,577
1497,384,8,Ardha shalabhasana (Alternate leg & arm),A,0,,,578
1498,384,9,Sarpasana stretch,A,0,,,579
1499,385,1,Cycling ,A,0,,,580
1500,385,2,Setubandasana,A,o,,,581
1501,385,3,Dorsal stretch,A,0,,,582
1502,385,4,Pavanamuktasana kriya,A,0,,,583
1503,385,5,Pavanamuktasana stretch,A,0,,,584
1504,385,6,Rocking & rolling ,A,0,,,585
1505,385,7,Folded leg lumbar stretch,A,0,,,586
1506,385,8,Cross leg lumbar stretch,A,0,,,587
1507,385,9,Alternate halasana-paschimottanasana,A,0,,,588
1508,385,10,Shava udarakarshanasana,A,0,,,589
1509,385,11,Supta padasanchalana,A,0,,,590
1510,385,12,Pada chakrasana,A,0,,,591
1511,385,13,Gatyatmaka paschimottanasana,A,0,,,592
1512,385,14,Full-body rolling,A,0,,,593
1513,385,15,Alternate dandasana & lambasana,A,0,,,594
1514,388,1,Bhujangasana,A,0,,,659
1515,388,2,Shalabhasana,A,0,,,660
1516,388,3,Dhanurasana,A,0,,,661
1517,388,4,Navasana,A,0,,,662
1518,388,5,Parvatasana,A,0,,,663
1519,388,6,Ashwa-sanchalanasana,A,0,,,664
1520,388,7,Santolasana,A,0,,,665
1521,388,8,Bhumipadamastakasana,A,0,,,666
1522,388,9,Sarpasana,A,0,,,667
1523,388,10,Makarasana,A,0,,,668
1524,388,11,Matsyakridasana,A,0,,,669
1525,388,12,Jyesticasana,A,0,,,670
1526,388,13,Advasana,A,0,,,671
1527,391,1,Vajrasana,A,0,,,616
1528,391,2,Siddhasana,A,0,,,617
1529,391,3,Sukhasana,A,0,,,618
1530,391,4,Padadhirasana,A,0,,,619
1531,391,5,Bhadrasana,A,0,,,620
1532,391,6,Simhasana,A,0,,,621
1533,391,7,Virasana,A,0,,,622
1534,390,1,Utkatasana,A,0,,,595
1535,390,2,Ardhakati-chakrasana,A,0,,,596
1536,390,3,Ardha-chakrasana,A,0,,,597
1537,390,4,Vrikshasana,A,0,,,598
1538,390,5,Garudasana,A,0,,,599
1539,390,6,Trikonasana,A,0,,,600
1540,390,7,Dwikonasana,A,0,,,601
1541,390,8,Parshva-konasana,A,0,,,602
1542,390,9,Tadasana,A,0,,,603
1543,390,10,Tiryak-tadasan,A,0,,,604
1544,390,11,Uttanasana,A,0,,,605
1545,390,12,Pada-hastasana,A,0,,,606
1546,390,13,Natavarasana,A,0,,,607
1547,390,14,Eka-padasana,A,0,,,608
1548,390,15,Hastapadangushtahasana,A,0,,,609
1549,390,16,Vatayanasana,A,0,,,610
1550,390,17,Shirsha-angushtha yogasana,A,0,,,611
1551,390,18,Bakasana,A,0,,,612
1552,390,19,Utthita-hastapadangushthasana,A,0,,,613
1553,390,20,Gorakshasana,A,0,,,614
1554,390,21,Viparita dandasana,A,0,,,615
1555,391,8,Paschimottanasana,A,0,,,623
1556,391,9,Prasaritapada-paschimottanasana,A,0,,,624
1557,391,10,Janu-shirshasana,A,0,,,625
1558,391,11,Padmasana,A,0,,,626
1559,391,12,Yogamudrsana,A,0,,,627
1560,391,13,Baddhapadmasana,A,0,,,628
1561,391,14,Baddhakonasana,A,0,,,629
1562,391,15,Gomukhasana,A,0,,,630
1563,391,16,Vakrasana,A,0,,,631
1564,391,17,Ardha-matsyendrasana,A,0,,,632
1565,391,18,Purna-matsyendrasana,A,0,,,633
1566,391,19,Shashankasana,A,0,,,634
1567,391,20,Ushtrasana,A,0,,,635
1568,391,21,Sputa-vajrasana (2 variations),A,0,,,636
1569,391,22,Matsyasana,A,0,,,637
1570,391,23,Malasana,A,0,,,638
1571,391,24,Hamsasana,A,0,,,639
1572,391,25,Dwipada-sirsasana,A,0,,,640
1573,391,26,Ekapada-sirsasana,A,0,,,641
1574,391,27,Moolabandhasana,A,0,,,642
1575,391,29,Akarnadhanurasana,A,0,,,643
1576,391,30,Koormasana,A,0,,,644
1577,391,31,Dwi-hastabhujasana,A,0,,,645
1578,391,32,Ardha-shirshasana,A,0,,,646
1579,389,1,Lambasana,A,0,,,672
1580,389,2,Setubandhasana,A,0,,,673
1581,389,3,Naukasana,A,0,,,674
1582,389,4,Viparitakarani asana,A,0,,,675
1583,389,5,Sarvangasana,A,0,,,676
1584,389,6,Padma-sarvangasana,A,0,,,677
1585,389,7,Halasana,A,0,,,678
1586,389,8,Garbhapindasana,A,0,,,679
1587,389,9,Jathara-parivartanasana,A,0,,,680
1588,389,10,Hasta-padangushthasana,A,0,,,681
1589,389,11,Shavasana,A,0,,,682
1590,391,33,Shirshasana,A,0,,,647
1591,391,34,Parivritta-janushirshasana,A,0,,,648
1592,391,35,Meru-vakrasana,A,0,,,649
1593,391,36,Saithalyasana,A,0,,,650
1594,391,37,Namana-pranamanasana,A,0,,,651
1595,391,38,Gupta-padmasana,A,0,,,652
1596,391,39,Marichyasana,A,0,,,653
1597,391,40,Upavishta-konasana,A,0,,,654
1598,391,41,Supta-swastikasana,A,0,,,655
1599,391,42,Triang mukhaikapada in paschimottanasana,A,0,,,656
1600,391,43,Ardha-baddha-padma in paschimottanasana,A,0,,,657
1601,391,44,Parshva upavishta konasana ,A,0,,,658
1602,392,1,Jala neti,A,0,,,683
1603,392,2,Sutraneti,A,0,,,684
1604,392,3,Vamana dhouti,A,0,,,685
1605,392,4,Laghu-shankha prakshalana,A,0,,,686
1606,392,5,Purna-shankha prakshalana,A,0,,,687
1607,392,6,Agnisara,A,0,,,688
1608,392,7,Kapalabhati,A,0,,,689
1609,392,8,Trataka,A,0,,,690
1610,392,9,Moola shodhana,A,0,,,691
1611,393,1,Natural breathing,A,0,,,692
1612,393,2,Yogic breathing,A,0,,,693
1613,393,3,Suryaanuloma,A,0,,,694
1614,393,4,chandraanuloma,A,0,,,695
1615,393,5,Nadishodhana,A,0,,,696
1616,393,6,Nadishodhana with Antar-kumbhaka,A,0,,,697
1617,393,7,Nadishodhana with Bahir kumbhaka,A,0,,,698
1618,393,8,Nadishodhana with Antar & Bahir kumbhaka,A,0,,,699
1619,393,9,Bhramari,A,0,,,700
1620,393,10,Bhramari with Antar-kumbhaka,A,0,,,701
1621,393,11,Bhastrika with alternate nostrills,A,0,,,702
1622,393,12,Bhastrika with both nostrills,A,0,,,703
1623,393,13,Ujjayi,A,0,,,704
1624,393,14,Ujjayi with Antar-kumbhaka,A,0,,,705
1625,393,15,Sadanta,A,0,,,706
1626,393,16,Sheetali,A,0,,,707
1627,393,17,Sheetkari,A,0,,,708
1628,394,1,Jnana mudra,A,0,,,709
1629,394,2,Chinmudra,A,0,,,710
1630,394,3,Yoni mudra,A,0,,,711
1631,394,4,Bhairava mudra,A,0,,,712
1632,394,5,Bhairavi mudra,A,0,,,713
1633,394,6,Hrudaya mudra,A,0,,,714
1634,394,7,Shambhavi mudra,A,0,,,715
1635,394,8,Nasikagra drishti,A,0,,,716
1636,394,9,Khechari mudra,A,0,,,717
1637,394,10,Kaki mudra,A,0,,,718
1638,394,11,Bhuchari mudra,A,0,,,719
1639,394,12,Shanmukhi mudra,A,0,,,720
1640,394,13,Pashini mudra,A,0,,,721
1641,394,14,Tadagi mudra,A,0,,,722
1642,394,15,Ashwini mudra,A,0,,,723
1643,395,1,Jalandhara bandha,A,0,,,724
1644,395,2,Uddiyana bandha,A,0,,,725
1645,395,3,Mula bandha,A,0,,,726
1646,395,4,Maha bandha,A,0,,,727
1647,396,1,IRT-Instant Relaxation Technique,A,0,,,728
1648,396,2,QRT-Quick Relaxation Technique,A,0,,,729
1649,396,3,DRT-Deep Relaxation Technique,A,0,,,730
1650,397,1,Nadanusandhana,A,0,,,731
1651,397,2,CM-Cyclic Meditation,A,0,,,732
1652,397,3,PET-Pranic Energization Technique,A,0,,,733
1653,397,4,MSRT-Mind Sound Resonance Technique,A,0,,,734
1654,415,1,Alasya (Lazy),A,"",,,
1655,415,2,Dorbalya(weakness),A,"",,,
1656,415,3,Mala baddhata (Constipation),A,"",,,
1657,415,4,Jwara (Fever),A,"",,,
1658,415,5,Sadana (Tiredness),A,"",,,
1659,415,6,Bahu Mootrata (Increased urination),A,"",,,
1660,415,7,Chardi (Vomiting),A,"",,,
1661,415,8,Angamarda (Body pain),A,"",,,
1662,415,9,Aruchi (Anorexia),A,"",,,
1663,415,10,Gourava (Heaviness),A,"",,,
1664,415,11,Pain,A,"",,,
1665,415,12,Stiffness,A,"",,,
1666,415,13,Swelling,A,"",,,
1667,415,14,Brama (Giddiness),A,"",,,
1668,415,15,Kukshishoola (Pain Abdomen),A,"",,,
1669,415,16,Hrutgraha (Chest Discomfort),A,"",,,
1670,415,17,Anaha (Flatulence),A,"",,,
1671,415,18,Praseka (Increased Salivation),A,"",,,
1672,415,19,Trushna (Thirst),A,"",,,
1673,415,20,Hasta-pada daha ( Hand-Foot burning),A,"",,,
1674,415,21,Kandu (Itching),A,"",,,
1675,415,22,Moorcha(Vertigo),A,"",,,
1676,415,23,Apakaa (Indigestion),A,"",,,
1677,415,24,Redness,A,"",,,
1678,415,25,Warmth,A,"",,,
1679,415,26,Tenderness,A,"",,,
1680,416,1,HTN,A,"",,,
1681,416,2,DM,A,"",,,
1682,416,3,Hypo/Hyper thyroid,A,"",,,
1683,416,4,Psoriasis,A,"",,,
1684,416,5,Any others ,A,"",,,
1685,420,1,HB%,A,"",,,
1686,420,2,TC,A,"",,,
1687,420,3,DC,A,"",,,
1688,420,4,ESR,A,"",,,
1689,420,5,RA,A,"",,,
1690,420,6,CRP,A,"",,,
1691,420,7,ANA,A,"",,,
1692,420,8,ASO,A,"",,,
1693,422,1,Factors Gravida,A,"",,,
1694,422,2,Gravida,A,"",,,
1695,422,3,Parity,A,"",,,
1696,422,4,Abortions,A,"",,,
1697,422,6,Living,A,"",,,
1698,422,7,Dead,A,"",,,
1699,423,1,Type,A,"",,,
1700,423,2,Quantity,A,"",,,
1701,423,3,Dominant Rasa,A,"",,,
1702,423,4,Quality,A,"",,,
1703,423,5,Dietic Habit,A,"",,,
1704,424,1,Nature of work,A,"",,,
1705,424,2,Rest ,A,"",,,
1706,424,3,Exercise ,A,"",,,
1707,424,4,Sleep,A,"",,,
1708,424,5,Urine ,A,"",,,
1709,424,6,Stools ,A,"",,,
1710,425,1,Present,A,"",,,
1711,425,2,Absent,A,"",,,
1712,426,1,Pitting,A,"",,,
1713,426,2,Non Pitting,A,"",,,
1714,427,1,Present,A,"",,,
1715,427,2,Absent,A,"",,,
1716,428,1,Present,A,"",,,
1717,428,2,Absent,A,"",,,
1718,429,1,Present,A,"",,,
1719,429,2,Absent,A,"",,,
1720,430,1,Palpable,A,"",,,
1721,430,2,Non Palpable,A,"",,,
1156,306,1,Upashaya,A,"",,,359
1157,306,2,Anupashaya,A,"",,,360
1391,378,7,Posture,A,0,,,482
1392,378,8,Mental State,A,0,,,483
1393,378,9,Facies,A,0,,,484
1394,378,1,Appearance,A,0,,,476
1395,378,2,Pallor,A,0,,,477
1396,378,3,Icterus,A,0,,,478
1722,431,1,Nadi,A,"",,,
1723,431,2,Jihwa,A,"",,,
1724,431,3,Mala,A,"",,,
1725,431,4,Mutra,A,"",,,
1726,431,5,Shabda,A,"",,,
1727,431,6,Sparsha,A,"",,,
1728,431,7,Drik,A,"",,,
1729,431,8,Akruthi,A,"",,,
1730,432,1,Prakriti,A,"",,,
1731,432,2,Sara,A,"",,,
1732,432,3,Samhanana,A,"",,,
1733,432,4,Pramana,A,"",,,
1734,432,5,Ahara shakti,A,"",,,
1735,432,6,Vyayama Shakti,A,"",,,
1736,432,7,Satmya ,A,"",,,
1737,432,8,Satwa,A,"",,,
1738,432,8,Vaya,A,"",,,
1739,436,1,Swedana ,A,"",,,
1740,436,2,Curna Pottali,A,"",,,
1741,436,3,Jambira pottali,A,"",,,
1742,436,4,Valuka,A,"",,,
1743,436,5,Patra,A,"",,,
1744,436,6,Lavana,A,"",,,
1745,436,7,Tusha,A,"",,,
1746,436,8,Dhara,A,"",,,
1747,436,8,Lepa,A,"",,,
1748,436,9,Upanaha,A,"",,,
1397,378,4,Odema,A,0,,,479
1398,378,5,Lymphadenopathy,A,0,,,480
1399,378,6,Nourishment,A,0,,,481
1756,447,2,VAS,A,"",,,
1757,447,3,Tenderness,A,"",,,
1758,447,4,Crepitation's,A,"",,,
1759,447,5,Measurement of the knee,A,"",,,
1760,447,6,Goniometric assessment ,A,"",,,
1765,448,5,Goniometric assessment ,A,"",,,
1766,454,1,"Tire Easily,Weakness",A,"",,,
1767,454,2,Marked Weight Change,A,"",,,
1768,454,3,Night Sweat,A,"",,,
1769,454,4,Persistent Fever,A,"",,,
1770,455,1,Rheumatic Fever,A,"",,,
1771,455,2,Chest Pain /Discomfort,A,"",,,
1772,455,3,Heart Attack/Trouble,A,"",,,
1773,455,4,Shortness Of Breath & High BP,A,"",,,
1774,455,5,Congenital Heart Disease,A,"",,,
1775,455,6,Artificial Heart Valve,A,"",,,
1776,455,7,Pacemaker,A,"",,,
1777,455,8,Heart Surgery,A,"",,,
1778,455,10,Others,A,"",,,
1779,456,1,Stroke,A,"",,,
1780,456,2,Headache,A,"",,,
1781,456,3,Convulsion/Epilepsy,A,"",,,
1782,456,5,Numbless/Tingling,A,"",,,
1783,456,5,Dizziness/Fainting,A,"",,,
1784,456,6,Psychiatric Treatment,A,"",,,
1785,456,8,Others,A,"",,,
1786,457,1,Tuberculosis,A,"",,,
1787,457,2,Asthma/Hay Fever,A,"",,,
1788,457,3,Persistent Cough,A,"",,,
1789,457,4,Sputum Production,A,"",,,
1790,457,5,Cough up Bloody Sputum,A,"",,,
1791,457,7,Others,A,"",,,
1792,458,1,Arthrities/Rheumatism,A,"",,,
1793,458,2,Others,A,"",,,
1794,459,1,Hepatities,A,"",,,
1795,459,1,Jaundice,A,"",,,
1796,459,3,Ulcers,A,"",,,
1797,459,4,Hyper Acidity,A,"",,,
1798,459,5,"Black,Bloody Or Pale Stools",A,"",,,
1799,459,6,Others,A,"",,,
1800,460,1,Diabetes,A,"",,,
1801,460,2,Family HIstory Of Diabetes,A,"",,,
1802,460,3,Thyroid  Condition/Goiter,A,"",,,
1803,460,4,Others,A,"",,,
1821,467,1,Date,A,"",,,
1822,467,2,Purpose,A,"",,,
1823,468,1,Yes,A,"",,,
1824,468,2,No,A,"",,,
1837,473,1,Bruxism,A,"",,,
1838,473,2,Mouth Breathing,A,"",,,
1839,473,3,Thumb Sucking,A,"",,,
1840,473,3,Tounge Thrusting,A,"",,,
1841,473,5,Others,A,"",,,
1855,479,1,Grade I,A,"",,,
1856,479,2,Grade II,A,"",,,
1857,479,3,Grade III,A,"",,,
1867,484,1,Present,A,"",,,
1868,484,2,Absent,A,"",,,
1869,485,1,Hard Palate,A,"",,,
1870,485,2,Soft Palate,A,"",,,
1881,489,1,IOPAR,A,"",,,
1882,489,2,OPG,A,"",,,
1883,489,3,Bitewing,A,"",,,
1884,489,4,Lateral Ceph,A,"",,,
1885,489,5,Occlusal,A,"",,,
1886,489,6,Others,A,"",,,
1804,461,1,Kidney Disease,A,"",,,
1805,461,2,venereal Disease,A,"",,,
1806,461,3,Others,A,"",,,
1807,462,1,Bruise Easily,A,"",,,
1808,462,2,Anemia,A,"",,,
1809,462,3,Blood Transfusion,A,"",,,
1810,462,3,Are you on Herbal Medication,A,"",,,
1811,462,5,Others,A,"",,,
1812,463,1,Pregnancy Month,A,"",,,
1813,463,2,Others,A,"",,,
1814,464,1,Hisptory of Drug Allergy,A,"",,,
1815,464,2,Are you on any Medication,A,"",,,
1816,464,3,Others,A,"",,,
1817,466,1,No,A,"",,,
1818,466,2,Slightly,A,"",,,
1819,466,3,Moderately,A,"",,,
1820,466,4,Extremely,A,"",,,
1865,483,1,Present,A,"",,,
1866,483,2,Absent,A,"",,,
1877,486,1,Mucosal Lesion,A,"",,,
1878,486,2,Ulcer,A,"",,,
1879,486,3,Swelling,A,"",,,
1880,486,4,Others,A,"",,,
1842,474,1,Joint Tenderness,A,"",,,
1843,474,2,Muscle Tenderness,A,"",,,
1844,474,3,Restriction/Deviation of Movement,A,"",,,
1845,474,3,Clicking/Crepitation,A,"",,,
1832,472,1,Smoking,A,"",,,
1833,472,2,Alcohol Consumption,A,"",,,
1834,472,3,Tobacco Chewing,A,"",,,
1835,472,3,Betal Quid Chewing,A,"",,,
1836,472,5,Others,A,"",,,
1846,475,1,Stains,A,"",,,
1847,475,2,Calculus,A,"",,,
1848,476,1,Present,A,"",,,
1849,476,2,Absent,A,"",,,
1850,477,1,Present,A,"",,,
1851,477,2,Absent,A,"",,,
1852,478,1,Attrition,A,"",,,
1853,478,2,Abrasion,A,"",,,
1854,478,3,Erosion,A,"",,,
1858,480,1,Class I,A,"",,,
1859,480,2,Class II,A,"",,,
1860,480,3,Class III,A,"",,,
1861,481,1,Present,A,"",,,
1862,481,2,Absent,A,"",,,
1863,482,1,Present,A,"",,,
1864,482,2,Absent,A,"",,,
1871,485,4,Pharynx,A,"",,,
1872,485,3,Tongue,A,"",,,
1873,485,5,Floor Of Mouth,A,"",,,
1874,485,6,Attached Gingiva,A,"",,,
1875,485,7,Lips,A,"",,,
1876,485,8,Vestibule,A,"",,,
1887,498,1,Oral Medicine And Radiology,A,"",,,
1888,498,2,Oral And Maxillofacial surgery,A,"",,,
1889,498,3,Peridontology,A,"",,,
1890,498,4,Conservative Dentistry,A,"",,,
1891,498,5,Prosthodontics & Crown & Bridge,A,"",,,
1892,498,6,Orthodontics & Dentofacial Orthopedics,A,"",,,
1893,498,7,Pedodontics & PreventiveDentistry,A,"",,,
1894,498,8,Community Dentistry,A,"",,,
1895,498,9,Oral Pathology And Microbiology,A,"",,,
1896,498,10,General Medicine & General Surgery,A,"",,,
1825,469,1,Medical Problems(Familia/Genetic),A,"",,,
1826,469,1,Dental Problems,A,"",,,
1827,471,1,Cleaning Teeth with home made dintifrice,A,"",,,
1828,471,2,Brushing,A,"",,,
1829,471,3,Flossing  ,A,"",,,
1830,471,4,Mouth Wash,A,"",,,
1831,471,5,Frequency,A,"",,,
